station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
Independence Camp,CA,39.45,-120.29,2134.5,20170116,14,39.92,23.9,,,,,37.9921465,0
Independence Camp,CA,39.45,-120.29,2134.5,20170117,20.48,41,30.38,,,,,37.9921465,0
Independence Camp,CA,39.45,-120.29,2134.5,20170118,30.02,36.86,33.44,,,,,40.9842741,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170119,25.7,33.26,28.22,,,,,49.0157745,0.50000027
Independence Camp,CA,39.45,-120.29,2134.5,20170120,23,31.28,26.78,,,,,55.0000297,0.40157502
Independence Camp,CA,39.45,-120.29,2134.5,20170121,23.18,30.56,26.06,,,,,57.0079048,0.40157502
Independence Camp,CA,39.45,-120.29,2134.5,20170122,23.36,32.72,27.86,,,,,70.0000378,1.79921357
Independence Camp,CA,39.45,-120.29,2134.5,20170123,8.42,28.94,20.12,,,,,67.0079102,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170124,6.26,31.28,17.42,,,,,62.99216,0
Independence Camp,CA,39.45,-120.29,2134.5,20170125,2.48,34.7,17.78,,,,,62.0079075,0
Independence Camp,CA,39.45,-120.29,2134.5,20170126,14.36,29.84,21.2,,,,,59.0157799,0
Independence Camp,CA,39.45,-120.29,2134.5,20170127,4.28,42.08,20.12,,,,,55.9842822,0
Independence Camp,CA,39.45,-120.29,2134.5,20170128,15.44,49.46,27.14,,,,,55.0000297,0
Independence Camp,CA,39.45,-120.29,2134.5,20170129,17.6,47.3,28.58,,,,,54.0157772,0
Independence Camp,CA,39.45,-120.29,2134.5,20170130,20.3,53.24,32.54,,,,,54.0157772,0
Independence Camp,CA,39.45,-120.29,2134.5,20170131,27.14,52.88,35.42,,,,,52.9921546,0
Independence Camp,CA,39.45,-120.29,2134.5,20170201,26.06,45.68,36.86,,,,,52.0079021,0
Independence Camp,CA,39.45,-120.29,2134.5,20170202,31.82,41.18,36.32,,,,,50.9842795,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170203,32.18,38.12,34.16,,,,,60.9842849,1.2992133
Independence Camp,CA,39.45,-120.29,2134.5,20170204,31.28,37.04,33.62,,,,,59.0157799,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170205,30.02,42.8,33.8,,,,,60.0000324,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170206,31.46,35.24,33.26,,,,,62.0079075,0.59842552
Independence Camp,CA,39.45,-120.29,2134.5,20170207,33.26,40.46,37.22,,,,,57.9921573,1.20078805
Independence Camp,CA,39.45,-120.29,2134.5,20170208,37.04,43.88,40.1,,,,,55.0000297,2.29921384
Independence Camp,CA,39.45,-120.29,2134.5,20170209,34.16,44.24,38.48,,,,,55.9842822,2.20078859
Independence Camp,CA,39.45,-120.29,2134.5,20170210,19.4,36.86,31.82,,,,,59.0157799,1.40157556
Independence Camp,CA,39.45,-120.29,2134.5,20170211,16.7,38.3,26.96,,,,,57.9921573,0
Independence Camp,CA,39.45,-120.29,2134.5,20170212,11.84,41.9,24.62,,,,,55.9842822,0
Independence Camp,CA,39.45,-120.29,2134.5,20170213,17.78,46.4,29.3,,,,,55.9842822,0
Independence Camp,CA,39.45,-120.29,2134.5,20170214,18.14,50.54,31.82,,,,,55.9842822,0
Independence Camp,CA,39.45,-120.29,2134.5,20170215,29.66,47.84,41,,,,,55.0000297,0
Independence Camp,CA,39.45,-120.29,2134.5,20170216,32,43.16,34.88,,,,,57.0079048,0
Independence Camp,CA,39.45,-120.29,2134.5,20170217,30.38,34.16,32.18,,,,,62.99216,0.70078778
Independence Camp,CA,39.45,-120.29,2134.5,20170218,30.02,39.2,33.8,,,,,60.9842849,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170219,24.8,36.5,31.64,,,,,60.9842849,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170220,31.64,36.5,33.8,,,,,60.0000324,3.20078913
Independence Camp,CA,39.45,-120.29,2134.5,20170221,26.96,33.26,29.66,,,,,90.0000486,2.79921411
Independence Camp,CA,39.45,-120.29,2134.5,20170222,15.08,33.98,22.82,,,,,85.9842984,0
Independence Camp,CA,39.45,-120.29,2134.5,20170223,6.08,29.66,16.88,,,,,85.0000459,0
Independence Camp,CA,39.45,-120.29,2134.5,20170224,-3.46,30.74,13.64,,,,,82.9921708,0
Independence Camp,CA,39.45,-120.29,2134.5,20170225,10.76,34.34,22.46,,,,,82.9921708,0
Independence Camp,CA,39.45,-120.29,2134.5,20170226,3.74,30.56,18.86,,,,,82.0079183,0
Independence Camp,CA,39.45,-120.29,2134.5,20170227,10.76,32,20.84,,,,,80.0000432,0
Independence Camp,CA,39.45,-120.29,2134.5,20170228,11.12,40.28,21.74,,,,,80.9842957,0
Independence Camp,CA,39.45,-120.29,2134.5,20170301,4.46,48.92,23.54,,,,,80.0000432,0
Independence Camp,CA,39.45,-120.29,2134.5,20170302,9.86,54.86,27.32,,,,,77.0079156,0
Independence Camp,CA,39.45,-120.29,2134.5,20170303,15.8,46.04,30.2,,,,,77.9921681,0
Independence Camp,CA,39.45,-120.29,2134.5,20170304,29.12,36.68,32.54,,,,,77.9921681,0
Independence Camp,CA,39.45,-120.29,2134.5,20170305,16.16,29.3,20.66,,,,,92.0079237,0.59842552
Independence Camp,CA,39.45,-120.29,2134.5,20170306,17.06,28.04,22.82,,,,,95.0000513,0.70078778
Independence Camp,CA,39.45,-120.29,2134.5,20170307,20.12,36.32,28.76,,,,,90.9843011,0
Independence Camp,CA,39.45,-120.29,2134.5,20170308,28.76,49.82,36.32,,,,,89.0157961,0
Independence Camp,CA,39.45,-120.29,2134.5,20170309,24.26,55.4,38.66,,,,,84.0157934,0
Independence Camp,CA,39.45,-120.29,2134.5,20170310,28.4,52.88,39.2,,,,,80.9842957,0
Independence Camp,CA,39.45,-120.29,2134.5,20170311,26.06,55.76,37.76,,,,,80.0000432,0
Independence Camp,CA,39.45,-120.29,2134.5,20170312,22.64,59.9,39.02,,,,,79.0157907,0
Independence Camp,CA,39.45,-120.29,2134.5,20170313,25.88,61.52,39.74,,,,,77.9921681,0
Independence Camp,CA,39.45,-120.29,2134.5,20170314,29.48,55.22,41.9,,,,,75.984293,0
Independence Camp,CA,39.45,-120.29,2134.5,20170315,37.58,51.44,43.16,,,,,74.015788,0
Independence Camp,CA,39.45,-120.29,2134.5,20170316,31.1,51.26,41.18,,,,,72.0079129,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170317,30.38,56.66,43.7,,,,,70.0000378,0
Independence Camp,CA,39.45,-120.29,2134.5,20170318,35.42,44.78,41,,,,,67.9921627,0
Independence Camp,CA,39.45,-120.29,2134.5,20170319,33.62,50.9,41.9,,,,,67.0079102,0
Independence Camp,CA,39.45,-120.29,2134.5,20170320,35.78,48.56,41.54,,,,,65.0000351,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170321,30.38,40.64,35.24,,,,,65.0000351,0.90157529
Independence Camp,CA,39.45,-120.29,2134.5,20170322,20.12,37.58,31.28,,,,,64.0157826,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170323,17.24,42.26,30.56,,,,,62.99216,0
Independence Camp,CA,39.45,-120.29,2134.5,20170324,29.3,35.24,32.9,,,,,65.0000351,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170325,25.16,42.62,33.44,,,,,65.0000351,0
Independence Camp,CA,39.45,-120.29,2134.5,20170326,30.2,39.2,33.44,,,,,65.9842876,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170327,26.24,41,31.82,,,,,65.9842876,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170328,18.32,45.86,33.08,,,,,62.99216,0
Independence Camp,CA,39.45,-120.29,2134.5,20170329,25.88,60.08,40.46,,,,,62.0079075,0
Independence Camp,CA,39.45,-120.29,2134.5,20170330,25.88,39.02,31.28,,,,,62.99216,0.70078778
Independence Camp,CA,39.45,-120.29,2134.5,20170331,24.98,41.72,33.08,,,,,62.0079075,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170401,28.4,53.6,39.2,,,,,60.9842849,0
Independence Camp,CA,39.45,-120.29,2134.5,20170402,28.94,51.8,38.66,,,,,60.0000324,0
Independence Camp,CA,39.45,-120.29,2134.5,20170403,27.68,46.94,36.68,,,,,59.0157799,0
Independence Camp,CA,39.45,-120.29,2134.5,20170404,26.6,51.26,38.84,,,,,57.9921573,0
Independence Camp,CA,39.45,-120.29,2134.5,20170405,34.34,52.34,42.44,,,,,57.0079048,0
Independence Camp,CA,39.45,-120.29,2134.5,20170406,32.72,42.8,38.3,,,,,57.0079048,0.50000027
Independence Camp,CA,39.45,-120.29,2134.5,20170407,31.1,35.42,32.72,,,,,62.0079075,1.2992133
Independence Camp,CA,39.45,-120.29,2134.5,20170408,10.22,36.14,26.42,,,,,69.0157853,0.79921303
Independence Camp,CA,39.45,-120.29,2134.5,20170409,6.98,41.72,25.16,,,,,69.0157853,0
Independence Camp,CA,39.45,-120.29,2134.5,20170410,21.56,42.08,31.46,,,,,65.9842876,0
Independence Camp,CA,39.45,-120.29,2134.5,20170411,27.5,39.74,35.06,,,,,59.0157799,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170412,32.36,44.24,38.66,,,,,65.9842876,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170413,24.08,37.22,29.84,,,,,67.9921627,1.40157556
Independence Camp,CA,39.45,-120.29,2134.5,20170414,12.02,43.16,27.68,,,,,69.0157853,0
Independence Camp,CA,39.45,-120.29,2134.5,20170415,17.06,50.54,35.24,,,,,65.0000351,0
Independence Camp,CA,39.45,-120.29,2134.5,20170416,35.06,48.2,40.28,,,,,62.99216,0
Independence Camp,CA,39.45,-120.29,2134.5,20170417,35.42,45.32,38.84,,,,,60.0000324,0.40157502
Independence Camp,CA,39.45,-120.29,2134.5,20170418,26.78,45.68,36.86,,,,,60.9842849,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170419,26.06,48.38,35.78,,,,,60.0000324,0
Independence Camp,CA,39.45,-120.29,2134.5,20170420,26.96,42.44,34.52,,,,,57.0079048,0
Independence Camp,CA,39.45,-120.29,2134.5,20170421,24.44,58.64,39.92,,,,,57.9921573,0
Independence Camp,CA,39.45,-120.29,2134.5,20170422,31.28,50.36,41.36,,,,,57.0079048,0
Independence Camp,CA,39.45,-120.29,2134.5,20170423,34.52,48.56,40.46,,,,,57.0079048,0
Independence Camp,CA,39.45,-120.29,2134.5,20170424,32.36,38.48,34.7,,,,,57.0079048,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170425,25.88,46.22,37.4,,,,,55.0000297,0
Independence Camp,CA,39.45,-120.29,2134.5,20170426,36.86,47.48,40.1,,,,,54.0157772,0
Independence Camp,CA,39.45,-120.29,2134.5,20170427,31.82,47.84,39.2,,,,,52.9921546,0
Independence Camp,CA,39.45,-120.29,2134.5,20170428,24.08,40.64,33.98,,,,,52.0079021,0
Independence Camp,CA,39.45,-120.29,2134.5,20170429,25.52,53.78,38.84,,,,,50.000027,0
Independence Camp,CA,39.45,-120.29,2134.5,20170430,28.04,59.54,42.98,,,,,49.0157745,0
Independence Camp,CA,39.45,-120.29,2134.5,20170501,28.76,58.82,43.7,,,,,45.9842768,0
Independence Camp,CA,39.45,-120.29,2134.5,20170502,31.46,60.62,44.96,,,,,44.0157718,0
Independence Camp,CA,39.45,-120.29,2134.5,20170503,32.72,65.48,46.22,,,,,42.9921492,0
Independence Camp,CA,39.45,-120.29,2134.5,20170504,34.7,64.4,49.82,,,,,40.0000216,0
Independence Camp,CA,39.45,-120.29,2134.5,20170505,39.92,54.32,47.3,,,,,37.007894,0
Independence Camp,CA,39.45,-120.29,2134.5,20170506,34.16,44.78,38.66,,,,,32.9921438,0.79921303
Independence Camp,CA,39.45,-120.29,2134.5,20170507,31.82,51.26,39.38,,,,,30.9842687,0
Independence Camp,CA,39.45,-120.29,2134.5,20170508,30.2,56.3,41.9,,,,,27.9921411,0
Independence Camp,CA,39.45,-120.29,2134.5,20170509,29.66,61.52,44.24,,,,,25.984266,0
Independence Camp,CA,39.45,-120.29,2134.5,20170510,31.82,59.54,44.96,,,,,22.9921384,0
Independence Camp,CA,39.45,-120.29,2134.5,20170511,38.84,53.24,44.96,,,,,20.0000108,0
Independence Camp,CA,39.45,-120.29,2134.5,20170512,29.12,41,35.6,,,,,17.0078832,0
Independence Camp,CA,39.45,-120.29,2134.5,20170513,26.24,43.34,33.98,,,,,14.0157556,0
Independence Camp,CA,39.45,-120.29,2134.5,20170514,26.06,45.5,33.98,,,,,12.992133,0
Independence Camp,CA,39.45,-120.29,2134.5,20170515,24.8,50.36,37.58,,,,,10.9842579,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170516,33.62,40.1,36.86,,,,,9.0157529,0
Independence Camp,CA,39.45,-120.29,2134.5,20170517,29.12,45.86,37.04,,,,,7.9921303,0
Independence Camp,CA,39.45,-120.29,2134.5,20170518,27.14,53.24,39.92,,,,,7.0078778,0
Independence Camp,CA,39.45,-120.29,2134.5,20170519,30.56,60.8,44.6,,,,,5.9842552,0
Independence Camp,CA,39.45,-120.29,2134.5,20170520,32.9,61.7,46.4,,,,,5.0000027,0
Independence Camp,CA,39.45,-120.29,2134.5,20170521,32.54,64.76,47.12,,,,,4.0157502,0
Independence Camp,CA,39.45,-120.29,2134.5,20170522,35.24,68,49.82,,,,,2.9921276,0
Independence Camp,CA,39.45,-120.29,2134.5,20170523,37.4,70.52,51.44,,,,,2.0078751,0
Independence Camp,CA,39.45,-120.29,2134.5,20170524,36.14,61.34,49.46,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170525,36.32,57.38,46.94,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170526,35.42,58.46,46.58,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170527,33.44,63.86,47.84,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170528,34.16,68,49.64,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170529,37.94,70.16,50.54,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170530,37.76,68,51.8,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170531,37.94,52.16,46.4,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170601,34.16,58.82,46.76,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170602,34.88,67.28,51.08,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170603,37.58,64.94,51.98,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170604,37.04,61.7,51.62,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170605,33.62,66.2,50.36,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170606,39.92,68.36,53.6,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170607,36.86,63.68,51.8,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170608,42.62,51.98,45.86,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170609,40.64,47.66,43.88,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170610,36.86,47.3,41.9,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170611,32.18,44.06,37.04,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170612,31.28,40.46,35.42,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170613,30.92,58.82,44.96,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170614,37.4,64.22,51.08,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170615,36.86,65.66,51.98,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170616,42.62,73.94,57.92,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170617,45.32,73.94,59.54,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170618,46.4,78.08,60.62,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170619,51.98,81.5,63.32,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170620,48.92,81.32,63.32,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170621,46.58,79.7,62.96,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170622,47.3,79.52,63.14,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170623,47.84,79.52,63.86,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170624,51.62,80.42,66.74,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170625,51.8,78.26,63.68,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170626,46.94,69.08,59.36,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170627,39.92,68.72,55.76,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170628,42.08,67.46,55.22,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170629,41.18,72.5,57.38,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170630,44.6,76.1,61.16,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170701,47.48,73.4,60.62,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170702,44.96,76.64,60.08,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170703,45.68,74.12,59.72,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170704,48.38,72.68,61.16,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170705,50.72,74.84,62.78,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170706,48.02,78.26,62.96,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170707,49.64,79.52,63.86,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170708,49.82,80.78,64.76,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170709,50.36,76.46,64.04,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170710,47.3,73.22,60.98,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170711,50,73.94,61.88,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170712,45.32,74.84,60.8,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170713,45.14,76.1,60.62,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170714,48.38,78.44,62.06,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170715,45.5,77.54,62.42,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170716,47.66,77.36,62.06,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170717,45.68,71.78,59.54,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170718,44.06,68.72,58.64,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170719,44.6,72.5,61.88,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170720,42.98,71.96,57.38,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170721,38.48,75.92,57.2,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170722,46.4,81.32,63.5,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170723,49.1,78.98,63.14,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170724,54.86,77.54,64.94,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170725,50.72,75.92,61.88,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170726,45.14,70.16,57.74,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170727,42.98,75.2,59.54,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170728,48.2,77.72,62.6,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170729,48.38,79.88,61.88,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170730,48.92,80.78,63.68,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170731,49.82,83.66,65.48,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170801,51.26,86.54,66.56,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170802,52.88,85.82,62.06,,,,,0,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170803,51.44,82.76,65.3,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170804,53.6,77.72,64.04,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170805,48.92,66.38,56.84,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170806,43.88,72.68,57.2,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170807,46.04,72.86,58.1,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170808,46.76,73.94,59.18,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170809,47.84,74.66,60.08,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170810,47.48,73.76,59.72,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170811,44.78,72.5,58.82,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170812,41.18,71.78,56.84,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170813,44.42,72.14,58.1,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170814,46.76,67.1,57.92,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170815,43.52,71.6,56.12,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170816,47.84,75.02,60.08,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170817,45.32,78.26,61.16,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170818,48.02,78.8,61.88,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170819,48.02,79.52,62.42,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170820,50.36,78.8,60.8,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170821,47.48,78.98,60.44,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170822,44.96,71.78,56.3,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170823,44.96,72.86,58.82,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170824,45.14,72.68,58.28,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170825,47.66,74.66,60.44,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170826,48.92,79.88,63.5,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170827,48.92,81.86,63.5,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170828,51.08,78.44,63.32,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170829,49.1,79.88,63.32,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170830,48.74,74.3,62.24,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170831,42.44,76.64,59.36,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170901,46.58,79.7,61.7,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170902,49.82,83.12,65.66,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170903,51.26,85.82,64.4,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170904,50,82.4,63.68,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170905,50.54,84.56,62.96,,,,,0,0.40157502
Independence Camp,CA,39.45,-120.29,2134.5,20170906,48.74,73.4,57.56,,,,,0,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170907,47.48,64.76,55.76,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170908,42.98,68.72,52.88,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170909,41.18,69.44,53.96,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170910,43.34,73.58,57.2,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170911,47.84,75.74,59.72,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170912,46.04,69.26,54.86,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170913,45.68,69.8,54.32,,,,,0,0.20078751
Independence Camp,CA,39.45,-120.29,2134.5,20170914,41.54,60.08,51.8,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170915,37.76,60.26,47.12,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170916,35.6,61.52,47.3,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170917,33.62,61.88,48.74,,,,,0,0
Independence Camp,CA,39.45,-120.29,2134.5,20170918,45.68,55.58,50.54,,,,,0,0.09842525
Independence Camp,CA,39.45,-120.29,2134.5,20170919,39.38,54.14,46.58,,,,,0.9842525,0
Independence Camp,CA,39.45,-120.29,2134.5,20170920,38.3,50.18,44.24,,,,,0,0.29921276
Independence Camp,CA,39.45,-120.29,2134.5,20170921,31.64,40.1,34.52,,,,,0.9842525,0.29921276
Independence Lake,CA,39.43,-120.31,2545.7,20170101,14.9,30.92,21.74,,,,,39.0157691,0.09842525
Independence Lake,CA,39.43,-120.31,2545.7,20170102,13.1,18.86,15.98,,,,,42.9921492,0.90157529
Independence Lake,CA,39.43,-120.31,2545.7,20170103,18.86,30.02,24.44,,,,,55.0000297,2.29921384
Independence Lake,CA,39.43,-120.31,2545.7,20170104,25.88,31.1,28.4,,,,,60.0000324,3.29921438
Independence Lake,CA,39.43,-120.31,2545.7,20170105,10.22,26.42,18.86,,,,,60.9842849,0.40157502
Independence Lake,CA,39.43,-120.31,2545.7,20170106,13.1,27.32,21.02,,,,,60.0000324,0.09842525
Independence Lake,CA,39.43,-120.31,2545.7,20170107,21.92,34.34,31.28,,,,,67.9921627,1.2992133
Independence Lake,CA,39.43,-120.31,2545.7,20170108,32.36,38.48,34.88,,,,,80.0000432,4.09842741
Independence Lake,CA,39.43,-120.31,2545.7,20170109,21.02,32.36,25.52,,,,,90.0000486,1.70078832
Independence Lake,CA,39.43,-120.31,2545.7,20170110,25.88,30.74,27.14,,,,,115.0000621,3.90157691
